what articles exist which deal with tss (time sharing system), an operating system for ibm computers?
Found 100 hits.
73. CACM-1232.html 4.583346
74. CACM-1414.html 4.583346
75. CACM-2133.html 4.578532
76. CACM-2968.html 4.5416193
77. CACM-1275.html 4.539156
78. CACM-1973.html 4.51431
79. CACM-3173.html 4.51431
80. CACM-2106.html 4.4779177
81. CACM-1162.html 4.46627
82. CACM-2680.html 4.404555
83. CACM-1852.html 4.390918
84. CACM-2624.html 4.370812
85. CACM-2746.html 4.370812
86. CACM-1065.html 4.370601
87. CACM-1786.html 4.3475614
88. CACM-0333.html 4.3304
89. CACM-2586.html 4.3304
90. CACM-1029.html 4.2934833
91. CACM-1062.html 4.2934833
92. CACM-1204.html 4.290932
93. CACM-2290.html 4.2824726
94. CACM-2537.html 4.262804
95. CACM-1167.html 4.203933
96. CACM-1331.html 4.1926928
97. CACM-0093.html 4.1767297
98. CACM-2411.html 4.1483517
99. CACM-2552.html 4.1400013
100. CACM-2195.html 4.129893
languages and compilers for parallel processors, especially highly horizontal microcoded machines; code compaction
Found 100 hits.
1. CACM-2138.html 15.544373
2. CACM-1988.html 14.494578
3. CACM-1811.html 12.796729
4. CACM-3110.html 12.253787
5. CACM-1852.html 12.117382
6. CACM-3075.html 11.644039
7. CACM-3156.html 11.644039
8. CACM-2112.html 11.557401
9. CACM-2714.html 11.399639
10. CACM-0249.html 10.98476
11. CACM-2175.html 10.957818
12. CACM-2896.html 10.856449
13. CACM-2685.html 10.368589
14. CACM-1795.html 10.307356
15. CACM-2495.html 10.199779
16. CACM-2897.html 9.850952
17. CACM-0950.html 9.599077
18. CACM-2266.html 9.599077
19. CACM-1223.html 9.3846
20. CACM-1665.html 9.352307
21. CACM-2921.html 8.946142
22. CACM-2661.html 8.769582
23. CACM-3066.html 8.738121
24. CACM-1923.html 8.511694
25. CACM-2706.html 8.43268
26. CACM-0670.html 8.418545
27. CACM-0303.html 8.2677765
28. CACM-0799.html 8.178332
29. CACM-1463.html 8.125483
30. CACM-2785.html 8.083039
31. CACM-2497.html 8.067831
32. CACM-2723.html 8.067831
33. CACM-1425.html 7.923498
34. CACM-3148.html 7.9100504
35. CACM-2570.html 7.8599772
36. CACM-1163.html 7.773119
37. CACM-3080.html 7.7309923
38. CACM-2423.html 7.691688
39. CACM-2929.html 7.6335006
40. CACM-1159.html 7.55688
41. CACM-1947.html 7.4184957
42. CACM-2411.html 7.41384
43. CACM-2156.html 7.343554
44. CACM-1389.html 7.303854
45. CACM-0205.html 7.299533
46. CACM-3175.html 7.2811775
47. CACM-2298.html 7.255084
48. CACM-0637.html 7.253561
49. CACM-2064.html 7.1942587
50. CACM-3073.html 7.1406794
51. CACM-2645.html 7.1247888
52. CACM-2904.html 6.9828396
53. CACM-0082.html 6.9742265
54. CACM-2886.html 6.947606
55. CACM-2717.html 6.923605
56. CACM-3127.html 6.8582306
57. CACM-0243.html 6.8569016
58. CACM-2644.html 6.837392
59. CACM-1603.html 6.82391
60. CACM-1154.html 6.7524137
61. CACM-3005.html 6.7278976
62. CACM-1807.html 6.692029
63. CACM-2567.html 6.6669207
64. CACM-3150.html 6.6170897
65. CACM-2034.html 6.54379
66. CACM-2252.html 6.5226717
67. CACM-2939.html 6.5226717
68. CACM-2433.html 6.514648
69. CACM-1548.html 6.510178
70. CACM-2491.html 6.4507365
71. CACM-3171.html 6.4173036
72. CACM-3074.html 6.395009
73. CACM-1825.html 6.382025
74. CACM-1362.html 6.2650423
75. CACM-2748.html 6.2413025
76. CACM-1262.html 6.195409
77. CACM-1613.html 6.1512656
78. CACM-0048.html 6.13443
79. CACM-2740.html 6.08949
80. CACM-1747.html 6.0854025
81. CACM-1828.html 6.052287
82. CACM-2700.html 6.052287
83. CACM-2514.html 6.0118284
84. CACM-3093.html 6.0036426
85. CACM-2973.html 5.983178
86. CACM-2253.html 5.9425116
87. CACM-2684.html 5.9414444
88. CACM-1099.html 5.902839
89. CACM-1655.html 5.867911
90. CACM-1601.html 5.8495884
91. CACM-2289.html 5.844734
92. CACM-2633.html 5.7890263
93. CACM-0763.html 5.7810416
94. CACM-1158.html 5.771333
95. CACM-1324.html 5.7556133
96. CACM-2579.html 5.713821
97. CACM-1652.html 5.615384
98. CACM-1738.html 5.5967045
99. CACM-2834.html 5.5015473
100. CACM-1756.html 5.4862766
parallel algorithms
Found 100 hits.
1. CACM-2973.html 9.302133
2. CACM-3075.html 8.525447
3. CACM-1601.html 8.045485
4. CACM-0950.html 7.908882
5. CACM-2266.html 7.908882
6. CACM-2557.html 7.5818143
7. CACM-3156.html 7.5165496
8. CACM-1468.html 7.0540257
9. CACM-2289.html 6.7925334
10. CACM-2838.html 6.778026
11. CACM-2570.html 6.4530177
12. CACM-1262.html 6.195409
13. CACM-2685.html 6.153824
14. CACM-2714.html 6.0838466
15. CACM-1828.html 6.052287
16. CACM-2700.html 6.052287
17. CACM-2433.html 6.008182
18. CACM-2896.html 5.8777037
19. CACM-1158.html 5.771333
20. CACM-1811.html 5.5740185
21. CACM-2785.html 5.5459127
22. CACM-1957.html 5.410753
23. CACM-0141.html 5.254552
24. CACM-0392.html 5.254552
25. CACM-2342.html 5.2276397
26. CACM-2851.html 5.2276397
27. CACM-2692.html 5.1531963
28. CACM-1302.html 5.1512375
29. CACM-2895.html 5.12249
30. CACM-2401.html 5.04731
31. CACM-2865.html 5.04731
32. CACM-3059.html 5.04731
33. CACM-2114.html 5.0454063
34. CACM-1367.html 4.9563346
35. CACM-2175.html 4.9209065
36. CACM-2195.html 4.9209065
37. CACM-1795.html 4.8195696
38. CACM-2182.html 4.775644
39. CACM-1846.html 4.6861873
40. CACM-3073.html 4.6663065
41. CACM-2952.html 4.6076636
42. CACM-2080.html 4.5846496
43. CACM-2884.html 4.5697465
44. CACM-2226.html 4.5685964
45. CACM-2325.html 4.5685964
46. CACM-2950.html 4.544725
47. CACM-3166.html 4.544725
48. CACM-0371.html 4.4478483
49. CACM-2283.html 4.424482
50. CACM-1569.html 4.37674
51. CACM-1747.html 4.3732896
52. CACM-1551.html 4.3429613
53. CACM-2903.html 4.3420053
54. CACM-3006.html 4.3420053
55. CACM-2723.html 4.2755537
56. CACM-2146.html 4.2625475
57. CACM-2273.html 4.2625475
58. CACM-1658.html 4.2555914
59. CACM-1796.html 4.221149
60. CACM-2863.html 4.2075467
61. CACM-2902.html 4.2030325
62. CACM-2819.html 4.160575
63. CACM-1924.html 4.112048
64. CACM-2767.html 4.112048
65. CACM-2627.html 3.9827259
66. CACM-1873.html 3.9525428
67. CACM-1392.html 3.9445822
68. CACM-1008.html 3.9185085
69. CACM-3044.html 3.9185085
70. CACM-2490.html 3.8896902
71. CACM-1952.html 3.8532732
72. CACM-2740.html 3.8445935
73. CACM-1529.html 3.8306642
74. CACM-2674.html 3.8194585
75. CACM-1660.html 3.8138409
76. CACM-2007.html 3.8138409
77. CACM-1200.html 3.8046975
78. CACM-1380.html 3.8046975
79. CACM-2272.html 3.7916908
80. CACM-2630.html 3.7916908
81. CACM-2997.html 3.7843647
82. CACM-1342.html 3.7373493
83. CACM-2263.html 3.7182078
84. CACM-0270.html 3.700243
85. CACM-0804.html 3.700243
86. CACM-2727.html 3.6973107
87. CACM-2679.html 3.6845927
88. CACM-2267.html 3.643419
89. CACM-1374.html 3.6281972
90. CACM-2830.html 3.6281972
91. CACM-1471.html 3.5958188
92. CACM-1536.html 3.5958188
93. CACM-2417.html 3.5932162
94. CACM-2725.html 3.5932162
95. CACM-1877.html 3.5899465
96. CACM-2936.html 3.5899465
97. CACM-2904.html 3.5735478
98. CACM-3151.html 3.506307
99. CACM-2968.html 3.5000408
100. CACM-1554.html 3.4997513
graph theoretic algorithms applicable to sparse matrices
Found 100 hits.
1. CACM-2695.html 16.993965
2. CACM-2986.html 13.635765
3. CACM-2769.html 12.875101
4. CACM-1563.html 12.754227
5. CACM-2780.html 11.105892
6. CACM-2630.html 10.522151
7. CACM-2524.html 10.134566
8. CACM-2490.html 10.082178
9. CACM-2368.html 9.416457
10. CACM-2289.html 9.213051
11. CACM-2199.html 8.766221
12. CACM-2506.html 8.766221
13. CACM-2484.html 8.375038
14. CACM-1457.html 7.929416
15. CACM-3152.html 7.830677
16. CACM-2442.html 7.5103636
17. CACM-3176.html 7.478598
18. CACM-2232.html 7.4501286
19. CACM-1787.html 7.4370184
20. CACM-2081.html 7.426307
21. CACM-2273.html 7.383266
22. CACM-2877.html 7.2800965
23. CACM-1504.html 6.993933
24. CACM-3156.html 6.8593235
25. CACM-2167.html 6.808052
26. CACM-1963.html 6.7875333
27. CACM-0661.html 6.7708855
28. CACM-2405.html 6.7708855
29. CACM-1924.html 6.7191415
30. CACM-3018.html 6.7135925
31. CACM-1047.html 6.567559
32. CACM-2290.html 6.522305
33. CACM-2177.html 6.516725
34. CACM-3139.html 6.499981
35. CACM-2883.html 6.4489202
36. CACM-2172.html 6.4338565
37. CACM-3124.html 6.400132
38. CACM-2934.html 6.3213634
39. CACM-2805.html 6.29252
40. CACM-2134.html 6.2181196
41. CACM-2752.html 6.1773524
42. CACM-2557.html 6.16656
43. CACM-2430.html 6.10778
44. CACM-1876.html 6.0811563
45. CACM-2335.html 6.059455
46. CACM-1961.html 6.0542254
47. CACM-1847.html 6.0254035
48. CACM-3115.html 6.021488
49. CACM-2052.html 5.9936795
50. CACM-2758.html 5.9904327
51. CACM-1707.html 5.9888225
52. CACM-2133.html 5.8897986
53. CACM-2766.html 5.8883734
54. CACM-0070.html 5.8570013
55. CACM-1423.html 5.822907
56. CACM-2905.html 5.7163286
57. CACM-2216.html 5.6903744
58. CACM-2059.html 5.582367
59. CACM-3040.html 5.521364
60. CACM-2619.html 5.506787
61. CACM-2980.html 5.506787
62. CACM-2554.html 5.5024624
63. CACM-1886.html 5.4980907
64. CACM-2142.html 5.4980907
65. CACM-2178.html 5.4462223
66. CACM-1481.html 5.438372
67. CACM-2161.html 5.438372
68. CACM-2461.html 5.438372
69. CACM-1501.html 5.405491
70. CACM-2790.html 5.3843775
71. CACM-0749.html 5.3817515
72. CACM-1630.html 5.3769617
73. CACM-2015.html 5.361604
74. CACM-0315.html 5.327236
75. CACM-0349.html 5.327236
76. CACM-0956.html 5.327236
77. CACM-0635.html 5.2738132
78. CACM-0777.html 5.2738132
79. CACM-0936.html 5.2738132
80. CACM-2778.html 5.2738132
81. CACM-2189.html 5.2516794
82. CACM-2806.html 5.2437954
83. CACM-0256.html 5.221452
84. CACM-0285.html 5.221452
85. CACM-0301.html 5.221452
86. CACM-0496.html 5.221452
87. CACM-0511.html 5.221452
88. CACM-0751.html 5.221452
89. CACM-0896.html 5.221452
90. CACM-0955.html 5.221452
91. CACM-1151.html 5.221452
92. CACM-0660.html 5.1701202
93. CACM-0828.html 5.141778
94. CACM-1983.html 5.129723
95. CACM-2453.html 5.1274343
96. CACM-3085.html 5.065812
97. CACM-1116.html 5.0426717
98. CACM-3094.html 4.993023
99. CACM-3164.html 4.9267716
100. CACM-1822.html 4.8980684
computational complexity, intractability, class-complete reductions, algorithms and efficiency
Found 100 hits.
1. CACM-2337.html 14.258144
2. CACM-3018.html 13.280445
3. CACM-3086.html 13.009071
4. CACM-2325.html 12.300892
5. CACM-2702.html 12.258359
6. CACM-2997.html 11.557554
7. CACM-2110.html 10.97549
8. CACM-3110.html 10.956702
9. CACM-2837.html 10.624348
10. CACM-2927.html 10.029863
11. CACM-2932.html 9.830587
12. CACM-2743.html 8.969782
13. CACM-2950.html 8.884946
14. CACM-2226.html 8.280739
15. CACM-3184.html 8.279799
16. CACM-2645.html 8.220546
17. CACM-2454.html 8.16251
18. CACM-3131.html 8.152582
19. CACM-2706.html 8.084513
20. CACM-2936.html 8.044464
21. CACM-2828.html 7.9074807
22. CACM-2771.html 7.8601685
23. CACM-1496.html 7.791745
24. CACM-1650.html 7.7462645
25. CACM-3162.html 7.732295
26. CACM-2216.html 7.723298
27. CACM-1309.html 7.6583567
28. CACM-3165.html 7.5215855
29. CACM-3166.html 7.42136
30. CACM-1658.html 7.416832
31. CACM-2784.html 7.3077908
32. CACM-3132.html 7.2922482
33. CACM-2903.html 7.2186403
34. CACM-2703.html 7.207239
35. CACM-2313.html 7.1084375
36. CACM-3151.html 6.9209213
37. CACM-2627.html 6.9146013
38. CACM-1659.html 6.888243
39. CACM-2986.html 6.854744
40. CACM-3163.html 6.8441195
41. CACM-1943.html 6.8222055
42. CACM-2251.html 6.820588
43. CACM-1619.html 6.8140936
44. CACM-2389.html 6.631654
45. CACM-2679.html 6.6222916
46. CACM-2953.html 6.6205544
47. CACM-3055.html 6.6017814
48. CACM-2169.html 6.595328
49. CACM-2435.html 6.525749
50. CACM-3153.html 6.4984155
51. CACM-1462.html 6.338339
52. CACM-2033.html 6.2896013
53. CACM-2081.html 6.168176
54. CACM-2365.html 6.140378
55. CACM-2189.html 6.1192036
56. CACM-3070.html 6.0884027
57. CACM-2499.html 6.033925
58. CACM-2135.html 5.915538
59. CACM-0895.html 5.8904567
60. CACM-3118.html 5.761606
61. CACM-2603.html 5.7543564
62. CACM-2746.html 5.733848
63. CACM-2766.html 5.7280645
64. CACM-2855.html 5.7280645
65. CACM-3037.html 5.7280645
66. CACM-2619.html 5.726831
67. CACM-2030.html 5.7158217
68. CACM-3007.html 5.665745
69. CACM-2749.html 5.563877
70. CACM-2289.html 5.5271354
71. CACM-1706.html 5.5148697
72. CACM-0719.html 5.4765887
73. CACM-2955.html 5.4765887
74. CACM-0425.html 5.4603863
75. CACM-0876.html 5.4061728
76. CACM-1957.html 5.399321
77. CACM-3040.html 5.399321
78. CACM-3032.html 5.374473
79. CACM-0345.html 5.3530245
80. CACM-0883.html 5.3530245
81. CACM-2892.html 5.301417
82. CACM-0346.html 5.3009114
83. CACM-2695.html 5.2871237
84. CACM-2524.html 5.272068
85. CACM-0877.html 5.249803
86. CACM-1494.html 5.249803
87. CACM-1886.html 5.2239537
88. CACM-2111.html 5.2184405
89. CACM-0164.html 5.183573
90. CACM-0267.html 5.183573
91. CACM-3134.html 5.1805544
92. CACM-0117.html 5.132613
93. CACM-2848.html 5.122826
94. CACM-1110.html 5.1150007
95. CACM-1491.html 5.108721
96. CACM-0955.html 5.0932064
97. CACM-2772.html 5.0149913
98. CACM-1708.html 5.006089
99. CACM-2665.html 4.9878416
100. CACM-2931.html 4.914011
i am interested in hidden-line and hidden-surface algorithms for cylinders, toroids, spheres, and cones. this is a rather specialized topic in computer graphics.
Found 100 hits.
1. CACM-2678.html 33.50603
2. CACM-2473.html 33.36249
3. CACM-2751.html 30.594511
4. CACM-2384.html 28.864054
5. CACM-2913.html 26.620481
6. CACM-2004.html 24.79366
7. CACM-2369.html 23.720299
8. CACM-2827.html 23.502247
9. CACM-1915.html 22.979918
10. CACM-2441.html 20.924658
11. CACM-2638.html 19.30816
12. CACM-2692.html 19.119595
13. CACM-2564.html 18.93222
14. CACM-2637.html 18.93222
15. CACM-2829.html 18.671566
16. CACM-2828.html 17.469995
17. CACM-2924.html 16.736317
18. CACM-1978.html 15.015277
19. CACM-2674.html 14.013236
20. CACM-2845.html 13.047207
21. CACM-2687.html 11.964916
22. CACM-2925.html 11.358915
23. CACM-2967.html 10.220906
24. CACM-2367.html 10.204222
25. CACM-3049.html 10.064035
26. CACM-1742.html 10.031767
27. CACM-1181.html 9.958998
28. CACM-0266.html 9.8259
29. CACM-0087.html 9.541693
30. CACM-2486.html 9.507549
31. CACM-2771.html 9.431446
32. CACM-2786.html 9.405826
33. CACM-3149.html 9.285972
34. CACM-2402.html 9.216007
35. CACM-1551.html 9.051371
36. CACM-2987.html 9.03669
37. CACM-2188.html 8.842664
38. CACM-2201.html 8.829597
39. CACM-2400.html 8.799971
40. CACM-1697.html 8.755395
41. CACM-0435.html 8.74262
42. CACM-2273.html 8.47094
43. CACM-3047.html 8.4328575
44. CACM-2841.html 8.401321
45. CACM-2035.html 8.377465
46. CACM-2146.html 8.146235
47. CACM-2238.html 8.100887
48. CACM-0840.html 8.021247
49. CACM-1014.html 7.970237
50. CACM-2809.html 7.9568048
51. CACM-1400.html 7.850319
52. CACM-2111.html 7.81698
53. CACM-2341.html 7.803171
54. CACM-2520.html 7.725114
55. CACM-1159.html 7.7181797
56. CACM-2892.html 7.7143636
57. CACM-2708.html 7.58951
58. CACM-2547.html 7.5616817
59. CACM-1908.html 7.537986
60. CACM-2536.html 7.484896
61. CACM-0497.html 7.4664187
62. CACM-2211.html 7.4504395
63. CACM-1145.html 7.4445443
64. CACM-0671.html 7.369849
65. CACM-2421.html 7.359873
66. CACM-1519.html 7.352243
67. CACM-2693.html 7.314392
68. CACM-1710.html 7.3038273
69. CACM-2357.html 7.2859035
70. CACM-1741.html 7.276739
71. CACM-2919.html 7.259134
72. CACM-1458.html 7.1865215
73. CACM-0616.html 7.111793
74. CACM-3193.html 7.058392
75. CACM-3116.html 6.893325
76. CACM-1680.html 6.852231
77. CACM-2905.html 6.847099
78. CACM-1237.html 6.813607
79. CACM-2325.html 6.7933054
80. CACM-3171.html 6.7916718
81. CACM-2426.html 6.7903643
82. CACM-3151.html 6.761268
83. CACM-3197.html 6.731915
84. CACM-0439.html 6.7201242
85. CACM-1397.html 6.7134104
86. CACM-2820.html 6.669412
87. CACM-2760.html 6.5494156
88. CACM-1931.html 6.507567
89. CACM-2819.html 6.5001554
90. CACM-1506.html 6.497454
91. CACM-3028.html 6.4809356
92. CACM-2825.html 6.465213
93. CACM-3204.html 6.441539
94. CACM-2152.html 6.4355183
95. CACM-3082.html 6.4311104
96. CACM-2761.html 6.4206414
97. CACM-1792.html 6.3881054
98. CACM-1108.html 6.3782687
99. CACM-2918.html 6.338182
100. CACM-2646.html 6.3379
distributed computing structures and algorithms
Found 100 hits.
1. CACM-3148.html 12.439936
2. CACM-2849.html 10.680189
3. CACM-3137.html 10.663892
4. CACM-2276.html 8.5686865
5. CACM-1745.html 8.429152
6. CACM-2081.html 7.6474633
7. CACM-1411.html 7.6184196
8. CACM-3082.html 7.600789
9. CACM-1873.html 7.5892525
10. CACM-2406.html 7.449286
11. CACM-2949.html 7.391026
12. CACM-2578.html 7.2479525
13. CACM-2630.html 7.210828
14. CACM-3043.html 7.1857886
15. CACM-3166.html 7.1173472
16. CACM-2832.html 7.0363636
17. CACM-3124.html 6.9153495
18. CACM-3141.html 6.5352087
19. CACM-2433.html 6.438608
20. CACM-2454.html 6.4158316
21. CACM-2834.html 6.4158316
22. CACM-0052.html 6.1661077
23. CACM-2766.html 6.147257
24. CACM-3086.html 6.127481
25. CACM-2216.html 6.0793552
26. CACM-2890.html 6.0793552
27. CACM-2838.html 6.0789633
28. CACM-0088.html 6.0526757
29. CACM-3025.html 6.0019317
30. CACM-2130.html 5.933529
31. CACM-1862.html 5.776664
32. CACM-2197.html 5.774347
33. CACM-1780.html 5.6378226
34. CACM-1946.html 5.5539284
35. CACM-2373.html 5.5499268
36. CACM-2169.html 5.4953604
37. CACM-2665.html 5.4784403
38. CACM-2816.html 5.4704623
39. CACM-2963.html 5.4603195
40. CACM-3011.html 5.4532504
41. CACM-2709.html 5.4469886
42. CACM-3035.html 5.4278784
43. CACM-1525.html 5.3799157
44. CACM-1153.html 5.318836
45. CACM-1810.html 5.303622
46. CACM-3128.html 5.2944074
47. CACM-2999.html 5.236327
48. CACM-2032.html 5.2255297
49. CACM-2594.html 5.1718493
50. CACM-2155.html 5.101959
51. CACM-2828.html 5.0930204
52. CACM-2975.html 5.059214
53. CACM-3090.html 4.9926486
54. CACM-2855.html 4.9727335
55. CACM-3037.html 4.9727335
56. CACM-1831.html 4.971775
57. CACM-2883.html 4.970766
58. CACM-2484.html 4.9563017
59. CACM-1224.html 4.953992
60. CACM-3158.html 4.9084153
61. CACM-3156.html 4.889783
62. CACM-2810.html 4.88594
63. CACM-3032.html 4.792021
64. CACM-1889.html 4.7836976
65. CACM-2371.html 4.778145
66. CACM-1431.html 4.7527304
67. CACM-2524.html 4.7383356
68. CACM-2314.html 4.7095733
69. CACM-1349.html 4.706313
70. CACM-0072.html 4.678755
71. CACM-2092.html 4.641613
72. CACM-0147.html 4.6313605
73. CACM-1105.html 4.6313605
74. CACM-2060.html 4.591772
75. CACM-2884.html 4.5697465
76. CACM-2226.html 4.5685964
77. CACM-2325.html 4.5685964
78. CACM-2950.html 4.544725
79. CACM-2114.html 4.5250406
80. CACM-2954.html 4.5035405
81. CACM-2402.html 4.494563
82. CACM-2311.html 4.469684
83. CACM-2780.html 4.469684
84. CACM-2822.html 4.469684
85. CACM-0830.html 4.45101
86. CACM-0371.html 4.4478483
87. CACM-2283.html 4.424482
88. CACM-0627.html 4.4157205
89. CACM-2357.html 4.4040847
90. CACM-2926.html 4.395177
91. CACM-0793.html 4.3709908
92. CACM-0080.html 4.3660016
93. CACM-1551.html 4.3429613
94. CACM-2903.html 4.3420053
95. CACM-3006.html 4.3420053
96. CACM-3164.html 4.3301206
97. CACM-3165.html 4.3301206
98. CACM-2198.html 4.304995
99. CACM-1604.html 4.3014774
100. CACM-1869.html 4.266075
applied stochastic processes
Found 100 hits.
1. CACM-1696.html 9.06978
2. CACM-0020.html 8.158832
3. CACM-0268.html 7.616036
4. CACM-1410.html 7.1640663
5. CACM-3043.html 6.3847017
6. CACM-2342.html 6.0522923
7. CACM-0942.html 5.9433537
8. CACM-1540.html 5.7365074
9. CACM-1194.html 5.7225027
10. CACM-2376.html 5.7138896
11. CACM-2882.html 5.6282997
12. CACM-2740.html 5.48733
13. CACM-3141.html 5.356781
14. CACM-1749.html 5.282237
15. CACM-0412.html 5.179233
16. CACM-3120.html 5.084307
17. CACM-1846.html 5.0826826
18. CACM-2371.html 5.0464683
19. CACM-2320.html 5.0037127
20. CACM-1748.html 4.875182
21. CACM-2378.html 4.875182
22. CACM-3128.html 4.875182
23. CACM-0293.html 4.6614156
24. CACM-0927.html 4.5291386
25. CACM-1435.html 4.519709
26. CACM-1753.html 4.5071726
27. CACM-2228.html 4.5071726
28. CACM-3073.html 4.5071726
29. CACM-2080.html 4.4283
30. CACM-2150.html 4.4283
31. CACM-2672.html 4.4117336
32. CACM-2255.html 4.3736095
33. CACM-2912.html 4.3521404
34. CACM-2504.html 4.3361382
35. CACM-2742.html 4.316255
36. CACM-2844.html 4.2858963
37. CACM-0618.html 4.2630897
38. CACM-2920.html 4.207419
39. CACM-3039.html 4.207419
40. CACM-3078.html 4.207419
41. CACM-1441.html 4.1894894
42. CACM-1438.html 4.1377482
43. CACM-1135.html 4.044129
44. CACM-1563.html 4.033189
45. CACM-1198.html 4.0257225
46. CACM-3020.html 3.98052
47. CACM-3184.html 3.962683
48. CACM-1235.html 3.9597597
49. CACM-1272.html 3.9450498
50. CACM-1541.html 3.8423455
51. CACM-1892.html 3.802719
52. CACM-2535.html 3.802719
53. CACM-2767.html 3.802719
54. CACM-2210.html 3.7323
55. CACM-2705.html 3.7323
56. CACM-1233.html 3.6911802
57. CACM-1383.html 3.6351345
58. CACM-1008.html 3.5807645
59. CACM-2409.html 3.5807645
60. CACM-0825.html 3.5712218
61. CACM-2895.html 3.5712218
62. CACM-1631.html 3.5279977
63. CACM-1886.html 3.5132203
64. CACM-0111.html 3.476763
65. CACM-1110.html 3.476763
66. CACM-1673.html 3.476763
67. CACM-1707.html 3.476763
68. CACM-2185.html 3.476763
69. CACM-0224.html 3.4731913
70. CACM-1458.html 3.4731913
71. CACM-1587.html 3.4731913
72. CACM-2203.html 3.4130504
73. CACM-1199.html 3.3803997
74. CACM-2327.html 3.3803997
75. CACM-2848.html 3.3803997
76. CACM-1382.html 3.378632
77. CACM-1216.html 3.285888
78. CACM-2836.html 3.285888
79. CACM-1828.html 3.2089353
80. CACM-1535.html 3.1981006
81. CACM-1554.html 3.1981006
82. CACM-1678.html 3.1981006
83. CACM-2581.html 3.129565
84. CACM-3056.html 3.129565
85. CACM-3140.html 3.129565
86. CACM-1809.html 3.114881
87. CACM-2866.html 3.114881
88. CACM-1518.html 3.0540261
89. CACM-1960.html 3.0540261
90. CACM-2519.html 3.0540261
91. CACM-1180.html 3.035883
92. CACM-2900.html 3.035883
93. CACM-2953.html 3.035883
94. CACM-3068.html 3.035883
95. CACM-2931.html 2.9871721
96. CACM-2777.html 2.9820478
97. CACM-0095.html 2.960793
98. CACM-1625.html 2.960793
99. CACM-0078.html 2.8893278
100. CACM-0440.html 2.8893278
performance evaluation and modelling of computer systems
Found 100 hits.
1. CACM-2318.html 14.994459
2. CACM-1938.html 12.150844
3. CACM-1653.html 11.288022
4. CACM-2984.html 11.287953
5. CACM-3119.html 10.91979
6. CACM-2812.html 10.760537
7. CACM-3089.html 10.703947
8. CACM-2542.html 10.589758
9. CACM-2319.html 10.553635
10. CACM-3136.html 10.533065
11. CACM-2268.html 10.371769
12. CACM-2990.html 9.980789
13. CACM-2741.html 9.698492
14. CACM-2894.html 9.386644
15. CACM-3048.html 9.341845
16. CACM-3070.html 9.121104
17. CACM-1908.html 9.06205
18. CACM-2882.html 8.983852
19. CACM-2634.html 8.938435
20. CACM-2988.html 8.935205
21. CACM-2852.html 8.818316
22. CACM-2951.html 8.685721
23. CACM-2017.html 8.589008
24. CACM-2535.html 8.46259
25. CACM-2522.html 8.44596
26. CACM-2151.html 8.109468
27. CACM-2298.html 7.9996486
28. CACM-1719.html 7.8944654
29. CACM-1728.html 7.858965
30. CACM-2798.html 7.5726337
31. CACM-1030.html 7.5539637
32. CACM-1267.html 7.539049
33. CACM-1827.html 7.297259
34. CACM-2452.html 7.250904
35. CACM-2344.html 7.2279086
36. CACM-1518.html 7.151757
37. CACM-1032.html 7.079398
38. CACM-1792.html 7.0266705
39. CACM-2375.html 7.0062943
40. CACM-0436.html 7.0031033
41. CACM-3028.html 6.8833637
42. CACM-1347.html 6.876968
43. CACM-1750.html 6.8680105
44. CACM-2892.html 6.7955503
45. CACM-3072.html 6.774254
46. CACM-2571.html 6.731595
47. CACM-1699.html 6.6422386
48. CACM-1931.html 6.3684335
49. CACM-2859.html 6.280607
50. CACM-1805.html 6.280258
51. CACM-2317.html 6.230775
52. CACM-2106.html 5.946587
53. CACM-2985.html 5.9000807
54. CACM-1071.html 5.898856
55. CACM-2016.html 5.897275
56. CACM-0893.html 5.8953915
57. CACM-2479.html 5.8917913
58. CACM-2765.html 5.847046
59. CACM-2669.html 5.681225
60. CACM-1951.html 5.6742744
61. CACM-3091.html 5.667438
62. CACM-1572.html 5.6665974
63. CACM-1374.html 5.655565
64. CACM-1747.html 5.6474357
65. CACM-1270.html 5.6245594
66. CACM-1844.html 5.6089926
67. CACM-2329.html 5.5797443
68. CACM-3088.html 5.499078
69. CACM-2048.html 5.4809303
70. CACM-1341.html 5.4746637
71. CACM-0322.html 5.457714
72. CACM-2502.html 5.434325
73. CACM-2553.html 5.434325
74. CACM-2849.html 5.4129305
75. CACM-3153.html 5.410618
76. CACM-0040.html 5.3852153
77. CACM-0417.html 5.375701
78. CACM-0096.html 5.352579
79. CACM-1620.html 5.3465257
80. CACM-3169.html 5.3032537
81. CACM-2936.html 5.290306
82. CACM-1196.html 5.281451
83. CACM-1689.html 5.2733893
84. CACM-1940.html 5.2438602
85. CACM-3078.html 5.149768
86. CACM-2886.html 5.0765643
87. CACM-2967.html 5.0725703
88. CACM-2902.html 5.060366
89. CACM-1912.html 5.02715
90. CACM-3035.html 5.024411
91. CACM-2437.html 5.0090127
92. CACM-2711.html 5.0087395
93. CACM-2818.html 4.968194
94. CACM-2624.html 4.9636736
95. CACM-3026.html 4.96355
96. CACM-2262.html 4.941
97. CACM-0143.html 4.9207516
98. CACM-1754.html 4.8855147
99. CACM-1484.html 4.8518724
100. CACM-2309.html 4.851059
concurrency control mechanisms in operating systems
Found 100 hits.
1. CACM-2626.html 12.538947
2. CACM-2632.html 11.246605
3. CACM-2840.html 10.949478
