what articles exist which deal with tss (time sharing system), an operating system for ibm computers?
Found 100 hits.
81. CACM-2616.html 5.395264
82. CACM-2616.html 5.395264
83. CACM-3053.html 5.392023
84. CACM-3053.html 5.392023
85. CACM-3115.html 5.361919
86. CACM-3115.html 5.361919
87. CACM-2117.html 5.326188
88. CACM-2117.html 5.326188
89. CACM-2344.html 5.2907043
90. CACM-2344.html 5.2907043
91. CACM-2107.html 5.2845407
92. CACM-2107.html 5.2845407
93. CACM-2611.html 5.21338
94. CACM-2611.html 5.21338
95. CACM-2433.html 5.16935
96. CACM-2433.html 5.16935
97. CACM-1992.html 5.1604853
98. CACM-2533.html 5.1604853
99. CACM-1992.html 5.1604853
100. CACM-2533.html 5.1604853
languages and compilers for parallel processors, especially highly horizontal microcoded machines; code compaction
Found 100 hits.
1. CACM-2138.html 15.566102
2. CACM-2138.html 15.566102
3. CACM-1988.html 14.510008
4. CACM-1988.html 14.510008
5. CACM-1811.html 12.812667
6. CACM-1811.html 12.812667
7. CACM-3110.html 12.265549
8. CACM-3110.html 12.265549
9. CACM-1852.html 12.12997
10. CACM-1852.html 12.12997
11. CACM-3075.html 11.658376
12. CACM-3156.html 11.658376
13. CACM-3075.html 11.658376
14. CACM-3156.html 11.658376
15. CACM-2112.html 11.567634
16. CACM-2112.html 11.567634
17. CACM-2714.html 11.413094
18. CACM-2714.html 11.413094
19. CACM-0249.html 10.996262
20. CACM-0249.html 10.996262
21. CACM-2175.html 10.969832
22. CACM-2175.html 10.969832
23. CACM-2896.html 10.874006
24. CACM-2896.html 10.874006
25. CACM-2685.html 10.378122
26. CACM-2685.html 10.378122
27. CACM-1795.html 10.315089
28. CACM-1795.html 10.315089
29. CACM-2495.html 10.207908
30. CACM-2495.html 10.207908
31. CACM-2897.html 9.858614
32. CACM-2897.html 9.858614
33. CACM-0950.html 9.610754
34. CACM-2266.html 9.610754
35. CACM-0950.html 9.610754
36. CACM-2266.html 9.610754
37. CACM-1223.html 9.393791
38. CACM-1223.html 9.393791
39. CACM-1665.html 9.364795
40. CACM-1665.html 9.364795
41. CACM-2921.html 8.954303
42. CACM-2921.html 8.954303
43. CACM-2661.html 8.777338
44. CACM-2661.html 8.777338
45. CACM-3066.html 8.747513
46. CACM-3066.html 8.747513
47. CACM-1923.html 8.520361
48. CACM-1923.html 8.520361
49. CACM-2706.html 8.474894
50. CACM-2706.html 8.474894
51. CACM-0670.html 8.434799
52. CACM-0670.html 8.434799
53. CACM-0303.html 8.276903
54. CACM-0303.html 8.276903
55. CACM-0799.html 8.1873
56. CACM-0799.html 8.1873
57. CACM-1463.html 8.133162
58. CACM-1463.html 8.133162
59. CACM-2785.html 8.088966
60. CACM-2785.html 8.088966
61. CACM-2497.html 8.078554
62. CACM-2723.html 8.078554
63. CACM-2497.html 8.078554
64. CACM-2723.html 8.078554
65. CACM-1425.html 7.9314613
66. CACM-1425.html 7.9314613
67. CACM-3148.html 7.91628
68. CACM-3148.html 7.91628
69. CACM-2570.html 7.8691473
70. CACM-2570.html 7.8691473
71. CACM-1163.html 7.782494
72. CACM-1163.html 7.782494
73. CACM-3080.html 7.7370405
74. CACM-3080.html 7.7370405
75. CACM-2423.html 7.6980762
76. CACM-2423.html 7.6980762
77. CACM-2929.html 7.6389847
78. CACM-2929.html 7.6389847
79. CACM-1159.html 7.570787
80. CACM-1159.html 7.570787
81. CACM-1947.html 7.4244194
82. CACM-1947.html 7.4244194
83. CACM-2411.html 7.4194384
84. CACM-2411.html 7.4194384
85. CACM-2156.html 7.3803153
86. CACM-2156.html 7.3803153
87. CACM-1389.html 7.3122644
88. CACM-1389.html 7.3122644
89. CACM-0205.html 7.305045
90. CACM-0205.html 7.305045
91. CACM-3175.html 7.286585
92. CACM-3175.html 7.286585
93. CACM-2298.html 7.2650347
94. CACM-2298.html 7.2650347
95. CACM-0637.html 7.261362
96. CACM-0637.html 7.261362
97. CACM-2064.html 7.200469
98. CACM-2064.html 7.200469
99. CACM-3073.html 7.145814
100. CACM-3073.html 7.145814
parallel algorithms
Found 100 hits.
1. CACM-2973.html 9.308572
2. CACM-2973.html 9.308572
3. CACM-3075.html 8.531267
4. CACM-3075.html 8.531267
5. CACM-1601.html 8.051391
6. CACM-1601.html 8.051391
7. CACM-0950.html 7.914586
8. CACM-2266.html 7.914586
9. CACM-0950.html 7.914586
10. CACM-2266.html 7.914586
11. CACM-2557.html 7.5871363
12. CACM-2557.html 7.5871363
13. CACM-3156.html 7.5219955
14. CACM-3156.html 7.5219955
15. CACM-1468.html 7.059164
16. CACM-1468.html 7.059164
17. CACM-2289.html 6.7966456
18. CACM-2289.html 6.7966456
19. CACM-2838.html 6.7825184
20. CACM-2838.html 6.7825184
21. CACM-2570.html 6.4575872
22. CACM-2570.html 6.4575872
23. CACM-1262.html 6.2008023
24. CACM-1262.html 6.2008023
25. CACM-2685.html 6.159181
26. CACM-2685.html 6.159181
27. CACM-2714.html 6.089143
28. CACM-2714.html 6.089143
29. CACM-1828.html 6.0575557
30. CACM-2700.html 6.0575557
31. CACM-1828.html 6.0575557
32. CACM-2700.html 6.0575557
33. CACM-2433.html 6.012451
34. CACM-2433.html 6.012451
35. CACM-2896.html 5.8828206
36. CACM-2896.html 5.8828206
37. CACM-1158.html 5.7763577
38. CACM-1158.html 5.7763577
39. CACM-1811.html 5.578871
40. CACM-1811.html 5.578871
41. CACM-2785.html 5.5507407
42. CACM-2785.html 5.5507407
43. CACM-1957.html 5.414339
44. CACM-1957.html 5.414339
45. CACM-0141.html 5.259126
46. CACM-0392.html 5.259126
47. CACM-0141.html 5.259126
48. CACM-0392.html 5.259126
49. CACM-2342.html 5.232191
50. CACM-2851.html 5.232191
51. CACM-2342.html 5.232191
52. CACM-2851.html 5.232191
53. CACM-2692.html 5.155987
54. CACM-2692.html 5.155987
55. CACM-1302.html 5.1557217
56. CACM-1302.html 5.1557217
57. CACM-2895.html 5.1269493
58. CACM-2895.html 5.1269493
59. CACM-2401.html 5.051704
60. CACM-2865.html 5.051704
61. CACM-3059.html 5.051704
62. CACM-2401.html 5.051704
63. CACM-2865.html 5.051704
64. CACM-3059.html 5.051704
65. CACM-2114.html 5.048751
66. CACM-2114.html 5.048751
67. CACM-1367.html 4.9606495
68. CACM-1367.html 4.9606495
69. CACM-2175.html 4.9251904
70. CACM-2195.html 4.9251904
71. CACM-2175.html 4.9251904
72. CACM-2195.html 4.9251904
73. CACM-1795.html 4.8237653
74. CACM-1795.html 4.8237653
75. CACM-2182.html 4.779801
76. CACM-2182.html 4.779801
77. CACM-1846.html 4.6902666
78. CACM-1846.html 4.6902666
79. CACM-3073.html 4.670369
80. CACM-3073.html 4.670369
81. CACM-2952.html 4.611675
82. CACM-2952.html 4.611675
83. CACM-2080.html 4.5886407
84. CACM-2080.html 4.5886407
85. CACM-2884.html 4.5714407
86. CACM-2884.html 4.5714407
87. CACM-2226.html 4.5702906
88. CACM-2325.html 4.5702906
89. CACM-2226.html 4.5702906
90. CACM-2325.html 4.5702906
91. CACM-2950.html 4.5464106
92. CACM-3166.html 4.5464106
93. CACM-2950.html 4.5464106
94. CACM-3166.html 4.5464106
95. CACM-0371.html 4.449497
96. CACM-0371.html 4.449497
97. CACM-2283.html 4.426122
98. CACM-2283.html 4.426122
99. CACM-1569.html 4.3805504
100. CACM-1569.html 4.3805504
graph theoretic algorithms applicable to sparse matrices
Found 100 hits.
1. CACM-2695.html 17.039347
2. CACM-2695.html 17.039347
3. CACM-2986.html 13.664056
4. CACM-2986.html 13.664056
5. CACM-2769.html 12.900152
6. CACM-2769.html 12.900152
7. CACM-1563.html 12.790881
8. CACM-1563.html 12.790881
9. CACM-2780.html 11.134218
10. CACM-2780.html 11.134218
11. CACM-2630.html 10.53006
12. CACM-2630.html 10.53006
13. CACM-2524.html 10.16007
14. CACM-2524.html 10.16007
15. CACM-2490.html 10.089603
16. CACM-2490.html 10.089603
17. CACM-2368.html 9.42371
18. CACM-2368.html 9.42371
19. CACM-2289.html 9.219807
20. CACM-2289.html 9.219807
21. CACM-2199.html 8.795928
22. CACM-2506.html 8.795928
23. CACM-2199.html 8.795928
24. CACM-2506.html 8.795928
25. CACM-2484.html 8.381453
26. CACM-2484.html 8.381453
27. CACM-1457.html 7.9481297
28. CACM-1457.html 7.9481297
29. CACM-3152.html 7.83659
30. CACM-3152.html 7.83659
31. CACM-2442.html 7.535815
32. CACM-2442.html 7.535815
33. CACM-3176.html 7.503942
34. CACM-3176.html 7.503942
35. CACM-2232.html 7.476898
36. CACM-2232.html 7.476898
37. CACM-1787.html 7.442296
38. CACM-1787.html 7.442296
39. CACM-2081.html 7.4318633
40. CACM-2081.html 7.4318633
41. CACM-2273.html 7.3885784
42. CACM-2273.html 7.3885784
43. CACM-2877.html 7.285723
44. CACM-2877.html 7.285723
45. CACM-1504.html 6.9993515
46. CACM-1504.html 6.9993515
47. CACM-3156.html 6.864643
48. CACM-3156.html 6.864643
49. CACM-2167.html 6.8272724
50. CACM-2167.html 6.8272724
51. CACM-0661.html 6.7938304
52. CACM-2405.html 6.7938304
53. CACM-0661.html 6.7938304
54. CACM-2405.html 6.7938304
55. CACM-1963.html 6.793507
56. CACM-1963.html 6.793507
57. CACM-1924.html 6.7229605
58. CACM-1924.html 6.7229605
59. CACM-3018.html 6.7184505
60. CACM-3018.html 6.7184505
61. CACM-1047.html 6.573339
62. CACM-1047.html 6.573339
63. CACM-2290.html 6.5286064
64. CACM-2290.html 6.5286064
65. CACM-2177.html 6.523021
66. CACM-2177.html 6.523021
67. CACM-3139.html 6.506261
68. CACM-3139.html 6.506261
69. CACM-2883.html 6.454132
70. CACM-2883.html 6.454132
71. CACM-2172.html 6.4400725
72. CACM-2172.html 6.4400725
73. CACM-3124.html 6.404408
74. CACM-3124.html 6.404408
75. CACM-2934.html 6.327471
76. CACM-2934.html 6.327471
77. CACM-2805.html 6.2980585
78. CACM-2805.html 6.2980585
79. CACM-2134.html 6.2235923
80. CACM-2134.html 6.2235923
81. CACM-2752.html 6.1833205
82. CACM-2752.html 6.1833205
83. CACM-2557.html 6.170685
84. CACM-2557.html 6.170685
85. CACM-2430.html 6.113681
86. CACM-2430.html 6.113681
87. CACM-1876.html 6.0865083
88. CACM-1876.html 6.0865083
89. CACM-2335.html 6.064788
90. CACM-2335.html 6.064788
91. CACM-1961.html 6.060075
92. CACM-1961.html 6.060075
93. CACM-1847.html 6.0312247
94. CACM-1847.html 6.0312247
95. CACM-3115.html 6.0267878
96. CACM-3115.html 6.0267878
97. CACM-2052.html 5.99947
98. CACM-2052.html 5.99947
99. CACM-2758.html 5.995705
100. CACM-2758.html 5.995705
computational complexity, intractability, class-complete reductions, algorithms and efficiency
Found 100 hits.
1. CACM-2337.html 14.269688
2. CACM-2337.html 14.269688
3. CACM-3018.html 13.291504
4. CACM-3018.html 13.291504
5. CACM-3086.html 13.019885
6. CACM-3086.html 13.019885
7. CACM-2325.html 12.309736
8. CACM-2325.html 12.309736
9. CACM-2702.html 12.270249
10. CACM-2702.html 12.270249
11. CACM-2997.html 11.566304
12. CACM-2997.html 11.566304
13. CACM-2110.html 10.984169
14. CACM-2110.html 10.984169
15. CACM-3110.html 10.967085
16. CACM-3110.html 10.967085
17. CACM-2837.html 10.633023
18. CACM-2837.html 10.633023
19. CACM-2927.html 10.039293
20. CACM-2927.html 10.039293
21. CACM-2932.html 9.838825
22. CACM-2932.html 9.838825
23. CACM-2743.html 8.978077
24. CACM-2743.html 8.978077
25. CACM-2950.html 8.890369
26. CACM-2950.html 8.890369
27. CACM-3184.html 8.287255
28. CACM-3184.html 8.287255
29. CACM-2226.html 8.285439
30. CACM-2226.html 8.285439
31. CACM-2645.html 8.226322
32. CACM-2645.html 8.226322
33. CACM-2454.html 8.167609
34. CACM-2454.html 8.167609
35. CACM-3131.html 8.157824
36. CACM-3131.html 8.157824
37. CACM-2706.html 8.091989
38. CACM-2706.html 8.091989
39. CACM-2936.html 8.050386
40. CACM-2936.html 8.050386
41. CACM-2828.html 7.9135323
42. CACM-2828.html 7.9135323
43. CACM-2771.html 7.865637
44. CACM-2771.html 7.865637
45. CACM-1496.html 7.798761
46. CACM-1496.html 7.798761
47. CACM-2216.html 7.7964687
48. CACM-2216.html 7.7964687
49. CACM-1650.html 7.75321
50. CACM-1650.html 7.75321
51. CACM-3162.html 7.7394457
52. CACM-3162.html 7.7394457
53. CACM-1309.html 7.6652794
54. CACM-1309.html 7.6652794
55. CACM-3165.html 7.5268183
56. CACM-3165.html 7.5268183
57. CACM-3166.html 7.4253755
58. CACM-3166.html 7.4253755
59. CACM-1658.html 7.42097
60. CACM-1658.html 7.42097
61. CACM-2784.html 7.3145485
62. CACM-2784.html 7.3145485
63. CACM-3132.html 7.296686
64. CACM-3132.html 7.296686
65. CACM-2903.html 7.22258
66. CACM-2903.html 7.22258
67. CACM-2703.html 7.214061
68. CACM-2703.html 7.214061
69. CACM-2313.html 7.1148863
70. CACM-2313.html 7.1148863
71. CACM-3151.html 6.924987
72. CACM-3151.html 6.924987
73. CACM-2627.html 6.9189463
74. CACM-2627.html 6.9189463
75. CACM-1659.html 6.8938217
76. CACM-1659.html 6.8938217
77. CACM-2986.html 6.8600984
78. CACM-2986.html 6.8600984
79. CACM-3163.html 6.849122
80. CACM-3163.html 6.849122
81. CACM-1943.html 6.8288794
82. CACM-1943.html 6.8288794
83. CACM-2251.html 6.827058
84. CACM-2251.html 6.827058
85. CACM-1619.html 6.8183503
86. CACM-1619.html 6.8183503
87. CACM-2389.html 6.6355667
88. CACM-2389.html 6.6355667
89. CACM-2679.html 6.6261883
90. CACM-2679.html 6.6261883
91. CACM-2953.html 6.6244326
92. CACM-2953.html 6.6244326
93. CACM-3055.html 6.606434
94. CACM-3055.html 6.606434
95. CACM-2169.html 6.6014013
96. CACM-2169.html 6.6014013
97. CACM-2435.html 6.5298586
98. CACM-2435.html 6.5298586
99. CACM-3153.html 6.502508
100. CACM-3153.html 6.502508
i am interested in hidden-line and hidden-surface algorithms for cylinders, toroids, spheres, and cones. this is a rather specialized topic in computer graphics.
Found 100 hits.
1. CACM-2678.html 33.566727
2. CACM-2678.html 33.566727
3. CACM-2473.html 33.42708
4. CACM-2473.html 33.42708
5. CACM-2751.html 30.658142
6. CACM-2751.html 30.658142
7. CACM-2384.html 28.928211
8. CACM-2384.html 28.928211
9. CACM-2913.html 26.671886
10. CACM-2913.html 26.671886
11. CACM-2004.html 24.836973
12. CACM-2004.html 24.836973
13. CACM-2369.html 23.76778
14. CACM-2369.html 23.76778
15. CACM-2827.html 23.553394
16. CACM-2827.html 23.553394
17. CACM-1915.html 23.026163
18. CACM-1915.html 23.026163
19. CACM-2441.html 20.969711
20. CACM-2441.html 20.969711
21. CACM-2638.html 19.35308
22. CACM-2638.html 19.35308
23. CACM-2692.html 19.153631
24. CACM-2692.html 19.153631
25. CACM-2564.html 18.976265
26. CACM-2637.html 18.976265
27. CACM-2564.html 18.976265
28. CACM-2637.html 18.976265
29. CACM-2829.html 18.707056
30. CACM-2829.html 18.707056
31. CACM-2828.html 17.502378
32. CACM-2828.html 17.502378
33. CACM-2924.html 16.754784
34. CACM-2924.html 16.754784
35. CACM-1978.html 15.028066
36. CACM-1978.html 15.028066
37. CACM-2674.html 14.022892
38. CACM-2674.html 14.022892
39. CACM-2845.html 13.213347
40. CACM-2845.html 13.213347
41. CACM-2687.html 11.975313
42. CACM-2687.html 11.975313
43. CACM-2925.html 11.376266
44. CACM-2925.html 11.376266
45. CACM-2367.html 10.29399
46. CACM-2367.html 10.29399
47. CACM-2967.html 10.228719
48. CACM-2967.html 10.228719
49. CACM-3049.html 10.073996
50. CACM-3049.html 10.073996
51. CACM-1742.html 10.040762
52. CACM-1742.html 10.040762
53. CACM-1181.html 9.983784
54. CACM-1181.html 9.983784
55. CACM-0266.html 9.970352
56. CACM-0266.html 9.970352
57. CACM-0087.html 9.681968
58. CACM-0087.html 9.681968
59. CACM-2486.html 9.514793
60. CACM-2486.html 9.514793
61. CACM-2771.html 9.437264
62. CACM-2771.html 9.437264
63. CACM-2786.html 9.412453
64. CACM-2786.html 9.412453
65. CACM-3149.html 9.29344
66. CACM-3149.html 9.29344
67. CACM-2402.html 9.222962
68. CACM-2402.html 9.222962
69. CACM-1551.html 9.054512
70. CACM-1551.html 9.054512
71. CACM-2987.html 9.042973
72. CACM-2987.html 9.042973
73. CACM-2188.html 8.850612
74. CACM-2188.html 8.850612
75. CACM-2201.html 8.835902
76. CACM-2201.html 8.835902
77. CACM-2400.html 8.806783
78. CACM-2400.html 8.806783
79. CACM-0435.html 8.772411
80. CACM-0435.html 8.772411
81. CACM-1697.html 8.7612915
82. CACM-1697.html 8.7612915
83. CACM-2273.html 8.475882
84. CACM-2273.html 8.475882
85. CACM-3047.html 8.447003
86. CACM-3047.html 8.447003
87. CACM-2841.html 8.4071665
88. CACM-2841.html 8.4071665
89. CACM-2035.html 8.381679
90. CACM-2035.html 8.381679
91. CACM-2146.html 8.151074
92. CACM-2146.html 8.151074
93. CACM-2809.html 8.120778
94. CACM-2809.html 8.120778
95. CACM-2238.html 8.112904
96. CACM-2238.html 8.112904
97. CACM-0840.html 8.033146
98. CACM-0840.html 8.033146
99. CACM-1014.html 7.9995346
100. CACM-1014.html 7.9995346
distributed computing structures and algorithms
Found 100 hits.
1. CACM-3148.html 12.457163
2. CACM-3148.html 12.457163
3. CACM-2849.html 10.696135
4. CACM-2849.html 10.696135
5. CACM-3137.html 10.680174
6. CACM-3137.html 10.680174
7. CACM-2276.html 8.580155
8. CACM-2276.html 8.580155
9. CACM-1745.html 8.438753
10. CACM-1745.html 8.438753
11. CACM-2081.html 7.6513233
12. CACM-2081.html 7.6513233
13. CACM-1411.html 7.622267
14. CACM-1411.html 7.622267
15. CACM-3082.html 7.615128
16. CACM-3082.html 7.615128
17. CACM-1873.html 7.59289
18. CACM-1873.html 7.59289
19. CACM-2406.html 7.4577885
20. CACM-2406.html 7.4577885
21. CACM-2949.html 7.4049697
22. CACM-2949.html 7.4049697
23. CACM-2578.html 7.261626
24. CACM-2578.html 7.261626
25. CACM-2630.html 7.2142754
26. CACM-2630.html 7.2142754
27. CACM-3043.html 7.1993446
28. CACM-3043.html 7.1993446
29. CACM-3166.html 7.120569
30. CACM-3166.html 7.120569
31. CACM-2832.html 7.039523
32. CACM-2832.html 7.039523
33. CACM-3124.html 6.918455
34. CACM-3124.html 6.918455
35. CACM-3141.html 6.543956
36. CACM-3141.html 6.543956
37. CACM-2433.html 6.441654
38. CACM-2433.html 6.441654
39. CACM-2454.html 6.4188833
40. CACM-2834.html 6.4188833
41. CACM-2454.html 6.4188833
42. CACM-2834.html 6.4188833
43. CACM-0052.html 6.17774
44. CACM-0052.html 6.17774
45. CACM-2766.html 6.150097
46. CACM-2766.html 6.150097
47. CACM-3086.html 6.130643
48. CACM-3086.html 6.130643
49. CACM-2216.html 6.0865545
50. CACM-2890.html 6.0865545
51. CACM-2216.html 6.0865545
52. CACM-2890.html 6.0865545
53. CACM-2838.html 6.081693
54. CACM-2838.html 6.081693
55. CACM-0088.html 6.0640945
56. CACM-0088.html 6.0640945
57. CACM-3025.html 6.005328
58. CACM-3025.html 6.005328
59. CACM-2130.html 5.9367924
60. CACM-2130.html 5.9367924
61. CACM-1862.html 5.7801127
62. CACM-1862.html 5.7801127
63. CACM-2197.html 5.7777944
64. CACM-2197.html 5.7777944
65. CACM-1780.html 5.6484585
66. CACM-1780.html 5.6484585
67. CACM-2373.html 5.5573554
68. CACM-2373.html 5.5573554
69. CACM-1946.html 5.5568705
70. CACM-1946.html 5.5568705
71. CACM-2169.html 5.498427
72. CACM-2169.html 5.498427
73. CACM-2665.html 5.480978
74. CACM-2665.html 5.480978
75. CACM-2816.html 5.4807825
76. CACM-2816.html 5.4807825
77. CACM-2963.html 5.462901
78. CACM-2963.html 5.462901
79. CACM-3011.html 5.4565063
80. CACM-3011.html 5.4565063
81. CACM-2709.html 5.4498034
82. CACM-2709.html 5.4498034
83. CACM-3035.html 5.431119
84. CACM-3035.html 5.431119
85. CACM-1525.html 5.3831277
86. CACM-1525.html 5.3831277
87. CACM-1153.html 5.3288703
88. CACM-1153.html 5.3288703
89. CACM-1810.html 5.30637
90. CACM-1810.html 5.30637
91. CACM-3128.html 5.3043957
92. CACM-3128.html 5.3043957
93. CACM-2999.html 5.239249
94. CACM-2999.html 5.239249
95. CACM-2032.html 5.2282295
96. CACM-2032.html 5.2282295
97. CACM-2594.html 5.1745214
98. CACM-2594.html 5.1745214
99. CACM-2155.html 5.1045957
100. CACM-2155.html 5.1045957
applied stochastic processes
Found 100 hits.
1. CACM-1696.html 9.102559
2. CACM-1696.html 9.102559
3. CACM-0020.html 8.1648035
4. CACM-0020.html 8.1648035
5. CACM-0268.html 7.6435614
6. CACM-0268.html 7.6435614
7. CACM-1410.html 7.1819067
8. CACM-1410.html 7.1819067
9. CACM-3043.html 6.3897243
10. CACM-3043.html 6.3897243
11. CACM-2342.html 6.057053
12. CACM-2342.html 6.057053
13. CACM-0942.html 5.9477043
14. CACM-0942.html 5.9477043
15. CACM-1540.html 5.7572403
16. CACM-1540.html 5.7572403
17. CACM-1194.html 5.736719
18. CACM-1194.html 5.736719
19. CACM-2376.html 5.7183843
20. CACM-2376.html 5.7183843
21. CACM-2882.html 5.648641
22. CACM-2882.html 5.648641
23. CACM-2740.html 5.4916463
24. CACM-2740.html 5.4916463
25. CACM-3141.html 5.360995
26. CACM-3141.html 5.360995
27. CACM-1749.html 5.2863927
28. CACM-1749.html 5.2863927
29. CACM-0412.html 5.183307
30. CACM-0412.html 5.183307
31. CACM-3120.html 5.088029
32. CACM-3120.html 5.088029
33. CACM-1846.html 5.0866804
34. CACM-1846.html 5.0866804
35. CACM-2371.html 5.050438
36. CACM-2371.html 5.050438
37. CACM-2320.html 5.007649
38. CACM-2320.html 5.007649
39. CACM-1748.html 4.8790174
40. CACM-2378.html 4.8790174
41. CACM-3128.html 4.8790174
42. CACM-1748.html 4.8790174
43. CACM-2378.html 4.8790174
44. CACM-3128.html 4.8790174
45. CACM-0293.html 4.6645584
46. CACM-0293.html 4.6645584
47. CACM-1435.html 4.5360436
48. CACM-1435.html 4.5360436
49. CACM-0927.html 4.532192
50. CACM-0927.html 4.532192
51. CACM-1753.html 4.510718
52. CACM-2228.html 4.510718
53. CACM-3073.html 4.510718
54. CACM-1753.html 4.510718
55. CACM-2228.html 4.510718
56. CACM-3073.html 4.510718
57. CACM-2080.html 4.431783
58. CACM-2150.html 4.431783
59. CACM-2080.html 4.431783
60. CACM-2150.html 4.431783
61. CACM-2672.html 4.415204
62. CACM-2672.html 4.415204
63. CACM-2255.html 4.37705
64. CACM-2255.html 4.37705
65. CACM-2912.html 4.3555636
66. CACM-2912.html 4.3555636
67. CACM-2504.html 4.3395495
68. CACM-2504.html 4.3395495
69. CACM-2742.html 4.331855
70. CACM-2742.html 4.331855
71. CACM-2844.html 4.2887864
72. CACM-2844.html 4.2887864
73. CACM-0618.html 4.2664433
74. CACM-0618.html 4.2664433
75. CACM-2920.html 4.2107286
76. CACM-3039.html 4.2107286
77. CACM-3078.html 4.2107286
78. CACM-2920.html 4.2107286
79. CACM-3039.html 4.2107286
80. CACM-3078.html 4.2107286
81. CACM-1441.html 4.192314
82. CACM-1441.html 4.192314
83. CACM-1438.html 4.140538
84. CACM-1438.html 4.140538
85. CACM-1135.html 4.0473104
86. CACM-1135.html 4.0473104
87. CACM-1563.html 4.035908
88. CACM-1563.html 4.035908
89. CACM-1198.html 4.028889
90. CACM-1198.html 4.028889
91. CACM-3020.html 3.983204
92. CACM-3020.html 3.983204
93. CACM-1235.html 3.9740708
94. CACM-1235.html 3.9740708
95. CACM-3184.html 3.9658
96. CACM-3184.html 3.9658
97. CACM-1272.html 3.948153
98. CACM-1272.html 3.948153
99. CACM-1541.html 3.8453681
100. CACM-1541.html 3.8453681
performance evaluation and modelling of computer systems
Found 100 hits.
1. CACM-2318.html 15.001761
2. CACM-2318.html 15.001761
3. CACM-1938.html 12.157252
4. CACM-1938.html 12.157252
5. CACM-1653.html 11.295074
6. CACM-1653.html 11.295074
7. CACM-2984.html 11.293911
8. CACM-2984.html 11.293911
9. CACM-3119.html 10.92545
10. CACM-3119.html 10.92545
11. CACM-2812.html 10.764819
12. CACM-2812.html 10.764819
13. CACM-3089.html 10.709549
14. CACM-3089.html 10.709549
15. CACM-2542.html 10.595813
16. CACM-2542.html 10.595813
17. CACM-2319.html 10.558818
18. CACM-2319.html 10.558818
19. CACM-3136.html 10.537209
20. CACM-3136.html 10.537209
21. CACM-2268.html 10.376637
22. CACM-2268.html 10.376637
23. CACM-2990.html 9.986145
24. CACM-2990.html 9.986145
25. CACM-2741.html 9.703369
26. CACM-2741.html 9.703369
27. CACM-2894.html 9.391286
28. CACM-2894.html 9.391286
29. CACM-3048.html 9.347677
30. CACM-3048.html 9.347677
31. CACM-3070.html 9.125205
32. CACM-3070.html 9.125205
33. CACM-1908.html 9.065806
34. CACM-1908.html 9.065806
35. CACM-2882.html 8.988161
36. CACM-2882.html 8.988161
37. CACM-2634.html 8.942646
38. CACM-2634.html 8.942646
39. CACM-2988.html 8.938553
40. CACM-2988.html 8.938553
41. CACM-2852.html 8.821111
42. CACM-2852.html 8.821111
43. CACM-2951.html 8.689336
44. CACM-2951.html 8.689336
45. CACM-2017.html 8.593434
46. CACM-2017.html 8.593434
47. CACM-2535.html 8.465928
48. CACM-2535.html 8.465928
49. CACM-2522.html 8.449241
50. CACM-2522.html 8.449241
51. CACM-2151.html 8.112222
52. CACM-2151.html 8.112222
53. CACM-2298.html 8.00304
54. CACM-2298.html 8.00304
55. CACM-1719.html 7.89841
56. CACM-1719.html 7.89841
57. CACM-1728.html 7.862672
58. CACM-1728.html 7.862672
59. CACM-2798.html 7.576087
60. CACM-2798.html 7.576087
61. CACM-1030.html 7.55672
62. CACM-1030.html 7.55672
63. CACM-1267.html 7.542662
64. CACM-1267.html 7.542662
65. CACM-1827.html 7.301779
66. CACM-1827.html 7.301779
67. CACM-2452.html 7.255431
68. CACM-2452.html 7.255431
69. CACM-2344.html 7.2316284
70. CACM-2344.html 7.2316284
71. CACM-1518.html 7.154841
72. CACM-1518.html 7.154841
73. CACM-1032.html 7.082924
74. CACM-1032.html 7.082924
75. CACM-1792.html 7.030237
76. CACM-1792.html 7.030237
77. CACM-2375.html 7.009796
78. CACM-2375.html 7.009796
79. CACM-0436.html 7.006446
80. CACM-0436.html 7.006446
81. CACM-3028.html 6.885792
82. CACM-3028.html 6.885792
83. CACM-1347.html 6.8796115
84. CACM-1347.html 6.8796115
85. CACM-1750.html 6.870363
86. CACM-1750.html 6.870363
87. CACM-2892.html 6.7991643
88. CACM-2892.html 6.7991643
89. CACM-3072.html 6.776524
90. CACM-3072.html 6.776524
91. CACM-2571.html 6.7357845
92. CACM-2571.html 6.7357845
93. CACM-1699.html 6.645428
94. CACM-1699.html 6.645428
95. CACM-1931.html 6.3718643
96. CACM-1931.html 6.3718643
97. CACM-1805.html 6.283719
98. CACM-1805.html 6.283719
99. CACM-2859.html 6.282874
100. CACM-2859.html 6.282874
concurrency control mechanisms in operating systems
Found 100 hits.
1. CACM-2626.html 12.5529785
2. CACM-2626.html 12.5529785
3. CACM-2632.html 11.259833
4. CACM-2632.html 11.259833
5. CACM-2840.html 10.960218
6. CACM-2840.html 10.960218
7. CACM-3105.html 10.917514
8. CACM-3105.html 10.917514
9. CACM-2377.html 9.947716
10. CACM-2377.html 9.947716
11. CACM-3128.html 9.927938
12. CACM-3128.html 9.927938
13. CACM-2939.html 9.891157
14. CACM-2939.html 9.891157
15. CACM-2870.html 9.230169
16. CACM-2870.html 9.230169
17. CACM-1750.html 9.119143
18. CACM-1750.html 9.119143
